sim_id,replica,init_id,grupo_ic,lambda_cc,gamma,area_mean,area_std,area_cv,area_q10,area_q50,area_q90,area_skew,perimeter_mean,perimeter_std,perimeter_cv,perimeter_q10,perimeter_q50,perimeter_q90,perimeter_skew,shape_mean,shape_std,shape_q10,shape_q50,shape_q90,elongation_mean,elongation_std,elongation_q10,elongation_q50,elongation_q90,neighbors_mean,neighbors_std,center_x_std,center_y_std,xy_corr,frac_neighbors_4,frac_neighbors_5,frac_neighbors_6,frac_neighbors_7,frac_neighbors_8
sim__lam_m0p05__gam_0p07__rep_029__20260601_175535_372779,29,hexagonal_1000_1.dat,I_1000_1,-0.05,0.07,0.6621551530612246,0.30209404091437586,0.456228482882451,0.388102,0.5189269999999999,1.160075,0.9659703275135685,2.997257685100704,0.6147924277280344,0.20511830890748822,2.3906420470651666,2.719809786524299,3.980006192125118,0.785682577443025,3.7842007348797577,0.07842832969308752,3.69320629788554,3.7749684932987475,3.8682342547465858,1.2560662067674304,0.15425219812988572,1.0749410244919424,1.2381661468456182,1.4650944679500104,6.020408163265306,0.9791665743587882,3.185737992832993,3.1463376530943497,-0.05138815096426518,0.015306122448979591,0.3010204081632653,0.4387755102040816,0.15306122448979592,0.07653061224489796
sim__lam_m0p05__gam_0p07__rep_000__20260601_175550_864337,0,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6593267857142857,0.3041236652684082,0.4612639314182765,0.3823105,0.531297,1.14351,0.9835329634888406,2.995240622668559,0.6219360845718975,0.20764144284928482,2.400043601479415,2.740076513790955,3.9750003988092697,0.7665426208850041,3.792343538781851,0.08144251888380301,3.700540229481995,3.778038113968802,3.8907161074709626,1.2716767533516673,0.1714650311633777,1.07394018487829,1.251044567811956,1.4706032763503543,5.989795918367347,0.9741023912067812,3.117531917791078,3.175065503517896,-0.05714372653615899,0.030612244897959183,0.3010204081632653,0.39285714285714285,0.20918367346938777,0.05612244897959184
sim__lam_m0p05__gam_0p07__rep_001__20260601_175607_021933,1,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6187047295918368,0.24943207330069853,0.40315203904267427,0.39194450000000003,0.5175704999999999,1.0548950000000001,1.173981339313692,2.9183761930418575,0.5230778092606462,0.179235908827524,2.425497365384779,2.7155181772207118,3.7930705848494766,0.9764129738334781,3.7857352401882376,0.0674165746710806,3.700112779917913,3.7731178461885024,3.867559636706818,1.2772733430747907,0.1647914414823114,1.1085244606080287,1.2424680768620235,1.4943863647043587,6.0,0.8206518066482897,3.148934381088935,2.9647693842807774,-0.03627388755499575,0.00510204081632653,0.2857142857142857,0.4489795918367347,0.22448979591836735,0.03571428571428571
sim__lam_m0p05__gam_0p07__rep_002__20260601_175623_054197,2,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6449082551020409,0.2834890611159886,0.43958045020015113,0.3872815,0.5190790000000001,1.09954,1.166925567515468,2.9618670687416375,0.5784090276163782,0.19528527587226344,2.409547629950837,2.720535033086466,3.9079627445783003,0.9221005587563074,3.7781698828897885,0.07028843138194993,3.6904054910392996,3.7615607302328478,3.8644337034256955,1.232003984809014,0.14678877483528988,1.0668272284771898,1.2064475773869023,1.4287389318372172,5.979591836734694,0.8449078181422225,3.1360094961222673,3.1711083686818724,-0.007424060445174515,0.01020408163265306,0.28061224489795916,0.47959183673469385,0.1836734693877551,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_003__20260601_175638_445158,3,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6259250765306122,0.2642637472428751,0.4221970921938746,0.39313549999999997,0.5304105,1.0406900000000001,1.4496072758098828,2.9306131409947147,0.5322197192197404,0.18160695172441343,2.438139005645275,2.7356757945145054,3.7850297191113307,1.1743049449345602,3.784594897982492,0.06993362854203608,3.6969007396002582,3.778594482703534,3.8742557896139553,1.2607830487625484,0.16774494034132809,1.0786096690276188,1.2235620043556419,1.4736246508078354,5.98469387755102,0.8540243318256634,3.166418498754027,3.076020194814334,-0.018524273883536446,0.0,0.3163265306122449,0.42857142857142855,0.2193877551020408,0.025510204081632654
sim__lam_m0p05__gam_0p07__rep_004__20260601_175655_293240,4,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6588171836734693,0.28663314281254865,0.43507235378089054,0.3898865,0.5335525000000001,1.14876,0.9862785942585429,3.0008810696266854,0.5883277245548412,0.1960516631296668,2.4086151341732234,2.773036012363157,3.995558830985675,0.804653352941178,3.7879341668031214,0.07922664245292978,3.700503994388912,3.7694944538669755,3.88631319446647,1.2691471632405569,0.1744655373389985,1.0776288728797385,1.2385136246287927,1.4898728209929608,5.979591836734694,0.862833394147335,3.2200562884891575,3.1634139356720077,-0.02820651131843394,0.01020408163265306,0.2857142857142857,0.47959183673469385,0.1683673469387755,0.05102040816326531
sim__lam_m0p05__gam_0p07__rep_005__20260601_175710_754193,5,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6506504234693877,0.283090629840064,0.4350886737768303,0.401742,0.538942,1.074385,1.180880940102634,2.978083990944799,0.5717282957280336,0.19197856657711676,2.4292770168455338,2.7603482835997655,3.8769778604333625,0.935207662351992,3.7811544617044226,0.07142538314836218,3.6930275540033497,3.766279432776381,3.862773477801398,1.2410375988036624,0.13531158236067203,1.084368824058992,1.215277839582872,1.4074323933397086,6.0,0.9313146293146641,3.246825730573455,3.1024338752062532,-0.015493863318603819,0.015306122448979591,0.32142857142857145,0.37755102040816324,0.2193877551020408,0.0663265306122449
sim__lam_m0p05__gam_0p07__rep_006__20260601_175725_951256,6,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6338563265306122,0.2769842429712061,0.436982690520471,0.38754500000000003,0.5029705,1.0731700000000002,1.1468844248283458,2.944665250118588,0.5657324089676299,0.19212112784115426,2.4108919710183083,2.6925135680027177,3.851012210951242,0.9071273896989092,3.790380579393654,0.08316810714266794,3.6948843831571745,3.773548406118631,3.8835497254014792,1.2583989313137045,0.15912983209573917,1.0733107805596198,1.2246440930981513,1.4814390894975844,5.979591836734694,0.9200664554163144,3.0884815648849018,3.117850659602724,-0.03306599492920387,0.030612244897959183,0.28061224489795916,0.42857142857142855,0.1989795918367347,0.061224489795918366
sim__lam_m0p05__gam_0p07__rep_007__20260601_175742_913960,7,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6413639081632653,0.28790397058741957,0.44889331457934484,0.385441,0.533282,1.136865,1.2376070065011893,2.961364604056528,0.5840207283268898,0.19721338180604,2.396181111077057,2.7657002135647537,3.936613062564134,0.9618730348231975,3.791467439194105,0.07575459455094397,3.7048379071534017,3.7781469816115276,3.8884292658891066,1.2838855863274972,0.1608127737806831,1.0961903290529809,1.2569246048154716,1.494943436212934,6.010204081632653,0.9741023912067812,3.1693889198001064,3.015717737913277,0.01372714123474275,0.01020408163265306,0.32653061224489793,0.3877551020408163,0.2193877551020408,0.03571428571428571
sim__lam_m0p05__gam_0p07__rep_008__20260601_175758_279337,8,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6390874693877551,0.27764244737507726,0.43443575515668287,0.3985845,0.5413064999999999,1.094855,1.233213810547755,2.957739643755328,0.566861332791412,0.19165356017323365,2.4344030303326787,2.7610917153229058,3.896821081245248,0.9937216710748694,3.7878062559114847,0.07669366123679477,3.7131723995400314,3.767342220754446,3.870457142969168,1.2764707334150902,0.17120444271288002,1.0914550087022312,1.2332768591870344,1.5224957842270959,5.994897959183674,0.8835079026683733,3.0539663529411647,3.176328444413959,-0.003900954411797005,0.02040816326530612,0.2602040816326531,0.4744897959183674,0.20918367346938777,0.025510204081632654
sim__lam_m0p05__gam_0p07__rep_009__20260601_175814_929604,9,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6408168979591836,0.27747253235079516,0.4329981516311943,0.387013,0.5379905,1.1356199999999999,1.1421537065899534,2.959805773519414,0.5733417862640818,0.19370926004450117,2.3984212520655674,2.749907947218646,4.018250473951803,0.9463225066709169,3.7852414849403826,0.07519511318199075,3.6976239721234903,3.766526892419745,3.8761094646682093,1.2674403778280798,0.1463314924459318,1.0965268065575176,1.249956802888743,1.4677749082643343,5.994897959183674,0.8949828922067583,3.1402169392877126,3.10443888583448,0.009347414313623504,0.02040816326530612,0.2857142857142857,0.42346938775510207,0.22448979591836735,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_010__20260601_175830_241258,10,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6476946326530613,0.2796576473273548,0.4317739150954523,0.40321399999999996,0.529774,1.12624,1.2021454067429769,2.973036357756526,0.5640622114509033,0.18972597155736057,2.451170941228997,2.7466847091181585,3.9509089900199235,1.0097663917521862,3.781035629866669,0.0721227675351793,3.6964295447935074,3.7609232603770497,3.876616877697928,1.2567528925176923,0.14914874356868243,1.082995987804089,1.2342369556045645,1.4596202241817302,6.010204081632653,0.826782526487945,3.1685663448243218,3.1367727706166644,0.048683317327156375,0.01020408163265306,0.2653061224489796,0.46938775510204084,0.21428571428571427,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_011__20260601_175845_623976,11,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6460222448979591,0.2612822753560328,0.4044477994668722,0.3953835,0.5388215000000001,1.0810300000000002,0.9595771968943537,2.987955355862927,0.5466548241325081,0.18295280853500243,2.4378298779357603,2.790505924266151,3.8419186553407316,0.7498363795800772,3.797665888208591,0.08141134442555548,3.7023313795781174,3.7850729583999763,3.8878835518850554,1.2932463942734984,0.18460589418965623,1.1003331873660014,1.2674950380204462,1.5055025886170306,6.010204081632653,0.8805714512744932,3.093457399154887,3.2087418750569108,0.011069183772020688,0.015306122448979591,0.2857142857142857,0.42346938775510207,0.22448979591836735,0.05102040816326531
sim__lam_m0p05__gam_0p07__rep_012__20260601_175902_229339,12,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6557601734693879,0.2918848305915008,0.4451091151919146,0.39079200000000003,0.5200535,1.139805,1.008062619063716,2.9869201374897014,0.5968990906773479,0.1998376465394218,2.4222933132396127,2.7304160620481075,3.978052643729997,0.823572388473817,3.7836330264915072,0.07408643666543252,3.69950002279957,3.7640234656307956,3.8630851130825787,1.2545955831762692,0.15229647730275783,1.0837861901652202,1.2307094298250074,1.4478528630838623,5.994897959183674,0.9394823204318421,3.2496354330583213,3.157421693790056,-0.03761387146071109,0.02040816326530612,0.29081632653061223,0.42857142857142855,0.21428571428571427,0.030612244897959183
sim__lam_m0p05__gam_0p07__rep_013__20260601_175917_507375,13,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6588171836734693,0.28663314281254865,0.43507235378089054,0.3898865,0.5335525000000001,1.14876,0.9862785942585429,3.0008810696266854,0.5883277245548412,0.1960516631296668,2.4086151341732234,2.773036012363157,3.995558830985675,0.804653352941178,3.7879341668031214,0.07922664245292978,3.700503994388912,3.7694944538669755,3.88631319446647,1.2691471632405569,0.1744655373389985,1.0776288728797385,1.2385136246287927,1.4898728209929608,5.979591836734694,0.862833394147335,3.2200562884891575,3.1634139356720077,-0.02820651131843394,0.01020408163265306,0.2857142857142857,0.47959183673469385,0.1683673469387755,0.05102040816326531
sim__lam_m0p05__gam_0p07__rep_014__20260601_175932_724612,14,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6530119948979592,0.2914409348538126,0.44630257503754944,0.393475,0.5240009999999999,1.1378499999999998,1.1169852906736752,2.9763990786177486,0.5875194381890894,0.1973926958953832,2.4114924153122717,2.722450412104692,3.9503553711309025,0.9073387538074836,3.7774038841007624,0.07163799256979603,3.6892112810971875,3.766953296532553,3.8578313873178134,1.2389458298722744,0.1462770626209716,1.072044738051245,1.2064908983156277,1.435197758807914,6.030612244897959,0.9417101425083643,3.1273486384756644,3.1809076697085685,-0.013996510927364715,0.01020408163265306,0.32142857142857145,0.3673469387755102,0.23469387755102042,0.061224489795918366
sim__lam_m0p05__gam_0p07__rep_015__20260601_175949_215047,15,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6374777397959184,0.2786410421407886,0.4370992502884186,0.393036,0.5215529999999999,1.10724,1.1347874150590036,2.9593885157040063,0.5695065661592073,0.19244062181661045,2.432506998771247,2.7456041010040986,3.9015849689876676,0.8934306250825317,3.799991653345808,0.09738339985136417,3.69759845280219,3.7735813922418577,3.9154229103354807,1.2952560176861887,0.19652287801373833,1.0767449959007234,1.2693665915445962,1.5564539606903596,6.01530612244898,0.9608512425816387,3.0318184184593653,3.116644010086732,0.0032346431389386325,0.04081632653061224,0.2653061224489796,0.39285714285714285,0.24489795918367346,0.05102040816326531
sim__lam_m0p05__gam_0p07__rep_016__20260601_180005_181814,16,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6185898163265305,0.24811224858243,0.40109332878357584,0.3897295,0.5133540000000001,1.025755,1.0475972219212626,2.9140536801875503,0.5217243318809394,0.1790373099260072,2.395735812846416,2.6974786425901103,3.747417108295498,0.8157004463757044,3.7834149460426882,0.07217553770994871,3.699978187885776,3.7725975324448573,3.8539409735164964,1.2457392004968808,0.14270698599330886,1.0908281567432305,1.2124000886847082,1.4564216640781782,5.979591836734694,0.9089082016997285,3.0796762744298505,3.19635298520964,-0.01827601596055698,0.025510204081632654,0.2857142857142857,0.42857142857142855,0.20918367346938777,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_017__20260601_180020_473817,17,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6409781428571429,0.26239734969758427,0.40937019868968655,0.3957065,0.536243,1.0781550000000002,1.0241920955540222,2.9662027039693424,0.5442962266225275,0.1834993360008648,2.416929467010002,2.75637815344762,3.840566050085208,0.8133439779571761,3.7859471589492366,0.07676535060433505,3.6965893076937064,3.764166151227381,3.890756449902991,1.266543215276901,0.17998157604350412,1.0769780526578734,1.2351907209159179,1.4939732372020367,6.005102040816326,0.8892639066723224,3.170329046109963,3.082142640893894,-0.03949243201730639,0.01020408163265306,0.28061224489795916,0.4744897959183674,0.17346938775510204,0.05102040816326531
sim__lam_m0p05__gam_0p07__rep_018__20260601_180036_445064,18,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.643834943877551,0.28548078880732586,0.44340679474082284,0.4058925,0.5198875000000001,1.15446,1.262121419904982,2.962419239640908,0.5724280789080157,0.1932299356039862,2.464846622893071,2.7214681377151226,3.9598816482812436,1.0705875765895387,3.7824298379754073,0.0745035345052427,3.689215940954729,3.7762997434527557,3.8653306797427893,1.2420208823553627,0.15319641790070598,1.0796986747065216,1.2149593795797498,1.4290839086830212,6.0,0.9367769320431429,3.1764187116364306,3.161206347095687,-0.01520639844278448,0.01020408163265306,0.32653061224489793,0.3979591836734694,0.1836734693877551,0.08163265306122448
sim__lam_m0p05__gam_0p07__rep_019__20260601_180052_473965,19,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.644587168367347,0.2613569683065774,0.40546411894632367,0.384858,0.5603225000000001,1.043125,1.095463985941692,2.9780692816060896,0.5393218946888335,0.1810978334250817,2.4138518421971416,2.8290990004946748,3.84701714197692,0.8548208404999432,3.7889936680553618,0.07570420366961589,3.7055640070053917,3.771131662599918,3.8875748594399417,1.2921750502311247,0.17895956491142234,1.096992782228389,1.262845052038725,1.5598192818650385,6.01530612244898,0.8717624700847301,3.10797541957913,3.147613441917614,0.018196041791808424,0.015306122448979591,0.2653061224489796,0.4642857142857143,0.20408163265306123,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_020__20260601_180107_712252,20,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6543863571428572,0.28255717947722997,0.4317895328846441,0.37740399999999996,0.5368985,1.1236899999999999,1.0259647964930863,2.996873902728157,0.5809797757417348,0.1938619356699176,2.3857365776300075,2.782478601916113,3.945859975502223,0.810668045287195,3.794924666407473,0.0837568427452356,3.699503860365077,3.7732972320170877,3.9079062517771463,1.3056986022920383,0.19599118360517415,1.1096982630364984,1.2592772701453014,1.5659961532203028,6.020408163265306,0.8745796872333111,3.1694928655612946,3.1132239634707455,0.03182502876153142,0.01020408163265306,0.2755102040816326,0.45918367346938777,0.1989795918367347,0.05102040816326531
sim__lam_m0p05__gam_0p07__rep_021__20260601_180123_462911,21,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6500950663265306,0.28473156607408445,0.4379845053779121,0.390534,0.51587,1.139505,1.0529437109870323,2.9757636013776017,0.5823811426222114,0.19570813432639872,2.4136835668069674,2.709317752002371,3.9740042031741933,0.870967313077033,3.7816057352844936,0.07765877936717344,3.6941045481308996,3.7619495201174784,3.861718715916714,1.2532132463589427,0.16391265898832605,1.0804710675230622,1.2204602735925403,1.4366056715621431,6.005102040816326,0.8949828922067583,3.2261031492738423,3.12127846034984,0.011602485505608648,0.01020408163265306,0.28061224489795916,0.47959183673469385,0.16326530612244897,0.05612244897959184
sim__lam_m0p05__gam_0p07__rep_022__20260601_180140_040417,22,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6452536020408164,0.2670517037743257,0.41387092288873284,0.40618,0.530602,1.075585,1.1002339314530638,2.9769593505945355,0.5464419612030309,0.18355707849813807,2.461055774310031,2.755331929311817,3.843340560287464,0.8994752244556806,3.7882992714521144,0.07518814681168529,3.6978859905262995,3.7720538390288056,3.8806692691067113,1.2838950684190606,0.16744202667144123,1.101948427190242,1.25692605211278,1.522489483905399,6.005102040816326,0.9175024271757466,3.065676734177956,3.1688478063770504,0.03329723007546922,0.02040816326530612,0.2857142857142857,0.42857142857142855,0.20408163265306123,0.05612244897959184
sim__lam_m0p05__gam_0p07__rep_023__20260601_180155_221079,23,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6384794795918367,0.2833052466993007,0.44371864054263205,0.3977915,0.521395,1.1465299999999998,1.2909324001014688,2.9524203300146503,0.5709764062361432,0.19339265497914945,2.4372648617981207,2.7379820323751902,3.9918996046014126,1.0580914259113272,3.7854841969774977,0.07272282079946445,3.690971405850327,3.7795078971617815,3.8707797643484803,1.2672488384507585,0.1512530606102659,1.0952640703250547,1.2354500547557605,1.4923154586099223,5.994897959183674,0.8835079026683733,3.120776051357254,3.17502424723547,0.022418298226575623,0.015306122448979591,0.28061224489795916,0.4642857142857143,0.17346938775510204,0.0663265306122449
sim__lam_m0p05__gam_0p07__rep_024__20260601_180210_805399,24,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6551381785714285,0.2827964433257383,0.43165923247209115,0.3910805,0.5422549999999999,1.09986,0.9331775847654523,2.9902046045945703,0.5780866812479868,0.19332679789186996,2.432585548545232,2.7621734575424686,3.8704579010385958,0.7412275747406507,3.7877255128246254,0.08470534405045951,3.6979949006558392,3.7633699592868415,3.8946888245304074,1.260660544513507,0.17479603339328362,1.077942785374355,1.219238131563594,1.5058974108238345,5.989795918367347,0.9312587263986011,3.147810860838044,3.232386717411138,0.02145624801826791,0.025510204081632654,0.30612244897959184,0.37244897959183676,0.25,0.04081632653061224
sim__lam_m0p05__gam_0p07__rep_025__20260601_180226_148231,25,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6300255918367348,0.27176122112123136,0.4313494953887911,0.3915065,0.5235160000000001,1.047885,1.2753712503987709,2.9372246278180647,0.5561056275892298,0.18933030260002515,2.4340224458031665,2.71791085027311,3.828875995889851,1.0344774575362534,3.7868607171033197,0.07994960572747269,3.6974441418831194,3.7691381511563993,3.8953391082140327,1.2668889495784688,0.17235463618110916,1.0774575438649694,1.232685363740882,1.4793701326913935,5.994897959183674,0.8718819018721294,3.143921618754586,3.0615100679686345,0.03517868245144015,0.015306122448979591,0.2857142857142857,0.4336734693877551,0.22448979591836735,0.03571428571428571
sim__lam_m0p05__gam_0p07__rep_026__20260601_180243_510641,26,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6491544693877551,0.30110125155585815,0.4638360602205752,0.39563550000000003,0.5157375,1.1912500000000001,1.1766477535672135,2.9658002559924337,0.6048505477613624,0.20394176800647681,2.421759532008667,2.704470118096788,4.053645726501104,0.9919599412773852,3.7806509774545374,0.07526457577025578,3.69093250868874,3.7670469963791957,3.8685949178336947,1.247806413435333,0.1486978860425582,1.0834910959314936,1.219098004229258,1.4571232254265543,6.0,0.9422075684480656,3.1902772427612462,3.1377444563446586,0.015859776533472876,0.015306122448979591,0.30612244897959184,0.42346938775510207,0.1836734693877551,0.061224489795918366
sim__lam_m0p05__gam_0p07__rep_027__20260601_180258_779002,27,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.639546443877551,0.2647445210987337,0.41395667763107497,0.38925,0.532105,1.07145,1.0117850326784714,2.9672257207446076,0.5499773009408979,0.1853506786139273,2.41317708290422,2.7435256145850335,3.8556683134592764,0.8043645025656241,3.793916360604856,0.07831060302972664,3.6997337735532647,3.7838539496252017,3.887156780741697,1.2737551460232894,0.18828580933642194,1.077402056328361,1.2211279869020062,1.5323476261907223,5.964285714285714,0.8828005067363054,3.14855341144632,3.147649614364055,-0.01269934112842412,0.015306122448979591,0.29591836734693877,0.45408163265306123,0.18877551020408162,0.03571428571428571
sim__lam_m0p05__gam_0p07__rep_028__20260601_180314_167826,28,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6387196632653062,0.2847198284654348,0.44576649951470876,0.387034,0.5147665,1.120085,1.2371530653774117,2.954149429436971,0.580077638096309,0.19636028980655496,2.403327816474326,2.7203045934417958,3.9180244720144417,0.9647319971066687,3.7883977770517023,0.08172474690102603,3.6890793186943913,3.782640999429338,3.8682694768467387,1.2550848128868393,0.17503164432076612,1.069716899062453,1.2158627911444642,1.5037239286083706,6.0,0.989743318610787,3.1432939355258256,3.086199312511249,0.017096887707624422,0.02040816326530612,0.30612244897959184,0.41836734693877553,0.18877551020408162,0.04591836734693878
sim__lam_m0p05__gam_0p07__rep_029__20260601_180330_008471,29,hexagonal_1000_2.dat,I_1000_2,-0.05,0.07,0.6508551479591836,0.28376655581377414,0.43599033779346197,0.392178,0.5270865,1.128085,1.0752716499204855,2.98692241115265,0.5818891886801398,0.19481228789448019,2.417823245923589,2.760666175572204,3.935219642935672,0.8577662323798214,3.792813020008738,0.08096744961399827,3.6989535863405174,3.773253330765153,3.8919944180909525,1.2962409737306586,0.19709130030115804,1.077484059198412,1.2545458098244786,1.591364170187068,6.020408163265306,0.8449078181422226,3.147185318292806,3.160099898479985,-0.040983934562531424,0.01020408163265306,0.2602040816326531,0.47959183673469385,0.20408163265306123,0.04081632653061224
